,text
3703,ул. Иманжусипа Кутпанова д. 21
3704,ул. Иманжусипа Кутпанова д. 23
3705,ул. Иманжусипа Кутпанова д. 24
3706,ул. Иманжусипа Кутпанова д. 25
3707,ул. Иманжусипа Кутпанова д. 27
3708,ул. Иманжусипа Кутпанова д. 28
3709,ул. Иманжусипа Кутпанова д. 32
3710,ул. Иманжусипа Кутпанова д. 32/1
3711,ул. Иманжусипа Кутпанова д. 33
3712,ул. Иманжусипа Кутпанова д. 33/1
3713,ул. Ілияс Есенберлин д. 2А
3714,ул. Ілияс Есенберлин зд. 2Б
3715,ул. Ілияс Есенберлин д. 3
3716,ул. Ілияс Есенберлин д. 6
3717,ул. Ілияс Есенберлин д. 7/1
3718,ул. Ілияс Есенберлин д. 8
3719,ул. Ілияс Есенберлин д. 11
3720,ул. Ілияс Есенберлин д. 11/1
3721,ул. Ілияс Есенберлин д. 12
3722,ул. Ілияс Есенберлин д. 13
3723,ул. Ілияс Есенберлин д. 13/1
3724,ул. Ілияс Есенберлин д. 14
3725,ул. Ілияс Есенберлин д. 15
3726,ул. Ілияс Есенберлин д. 15/1
3727,ул. Ілияс Есенберлин д. 16
3728,ул. Ілияс Есенберлин д. 16/1
3729,ул. Ілияс Есенберлин д. 18
3730,ул. Ілияс Есенберлин д. 19
3731,ул. Ілияс Есенберлин д. 20
3732,ул. Ілияс Есенберлин д. 20/1
3733,ул. Ілияс Есенберлин д. 21
3734,ул. Ілияс Есенберлин д. 22
3735,ул. Ілияс Есенберлин д. 23
3736,ул. Ілияс Есенберлин д. 23/1
3737,ул. Ілияс Есенберлин д. 24
3738,ул. Ілияс Есенберлин д. 26
3739,ул. Ілияс Есенберлин д. 27/1
3740,ул. Ілияс Есенберлин д. 28
3741,ул. Ілияс Есенберлин д. 29
3742,ул. Ілияс Есенберлин д. 30
3743,ул. Ілияс Есенберлин д. 32
3744,ул. Ілияс Есенберлин д. 38
3745,ул. Қараменде би Шақаұлы д. 1
3746,ул. Қараменде би Шақаұлы д. 3
3747,ул. Қараменде би Шақаұлы д. 3/1
3748,ул. Қараменде би Шақаұлы д. 3/2
3749,ул. Қараменде би Шақаұлы д. 7
3750,ул. Қараменде би Шақаұлы д. 7/1
3751,ул. Қараменде би Шақаұлы д. 7/2
3752,ул. Қараменде би Шақаұлы д. 7/3
3753,ул. Қараменде би Шақаұлы д. 9
3754,ул. Қараменде би Шақаұлы д. 9/1
3755,ул. Қараменде би Шақаұлы д. 64
3756,ул. Карасай Батыра д. 24/1 блок 1
3757,ул. Карасай Батыра д. 22/1 блок 1
3758,ул. Карасай Батыра ст-е 2/3
3759,ул. Карасай Батыра д. 6
3760,ул. Карасай Батыра д. 15
3761,ул. Карасай Батыра д. 16
3762,ул. Карасай Батыра д. 20
3763,ул. Карасай Батыра д. 20/1
3764,ул. Карасай Батыра д. 22
3765,ул. Карасай Батыра д. 22А
3766,ул. Карасай Батыра д. 22Б
3767,ул. Карасай Батыра д. 22В
3768,ул. Карасай Батыра д. 22Г
3769,ул. Карасай Батыра д. 22/1
3770,ул. Карасай Батыра д. 24/1
3771,ул. Карасай Батыра д. 24/2
3772,ул. Карасай Батыра д. 25
3773,ул. Карасай Батыра д. 25/1
3774,ул. Карасай Батыра д. 26
3775,ул. Карасай Батыра д. 26/2
3776,ул. Карасай Батыра д. 27
3777,ул. Карасай Батыра д. 29
3778,ул. Карасай Батыра д. 31
3779,ул. Карасай Батыра д. 33
3780,ул. Карталинская д. 3
3781,ул. Карталинская д. 3А
3782,ул. Карталинская д. 3/1
3783,ул. Карталинская д. 5
3784,ул. Карталинская д. 5/1
3785,ул. Карталинская д. 6
3786,ул. Карталинская д. 7
3787,ул. Карталинская д. 8
3788,ул. Карталинская д. 13
3789,ул. Карталинская д. 15
3790,ул. Карталинская д. 18
3791,ул. Карталинская д. 18/1
3792,ул. Карталинская д. 28
3793,ул. Карталинская д. 35
3794,ул. Карталинская д. 138
3795,ул. Карталинская д. 140
3796,ул. Қатонқарағай д. 4
3797,ул. Қатонқарағай д. 10/1
3798,ул. Қатонқарағай д. 10/2
3799,ул. Қатонқарағай ст-е 10/4
3800,ул. Кенесары д. 1
3801,ул. Кенесары д. 4
3802,ул. Кенесары д. 4А
3803,ул. Кенесары д. 4Б
3804,ул. Кенесары д. 8
3805,ул. Кенесары д. 9
3806,ул. Кенесары д. 13
3807,ул. Кенесары д. 16
3808,ул. Кенесары д. 19
3809,ул. Кенесары д. 21
3810,ул. Кенесары д. 22
3811,ул. Кенесары д. 23
3812,ул. Кенесары д. 24
3813,ул. Кенесары д. 29
3814,ул. Кенесары д. 30
3815,ул. Кенесары зд. 43
3816,ул. Кенжебека Кумисбекова д. 1
3817,ул. Кенжебека Кумисбекова д. 2
3818,ул. Кенжебека Кумисбекова д. 3А
3819,ул. Кенжебека Кумисбекова д. 4
3820,ул. Кенжебека Кумисбекова д. 6
3821,ул. Кенжебека Кумисбекова д. 6/1
3822,ул. Кенжебека Кумисбекова д. 7/1
3823,ул. Кенжебека Кумисбекова д. 8
3824,ул. Кенжебека Кумисбекова д. 9
3825,ул. Кенжебека Кумисбекова д. 9А
3826,ул. Кенжебека Кумисбекова д. 9/1
3827,ул. Кенжебека Кумисбекова д. 9/2
3828,ул. Кенжебека Кумисбекова д. 11
3829,ул. Кенжебека Кумисбекова д. 12/2
3830,ул. Кенжебека Кумисбекова д. 12/5
3831,ул. Керегетас д. 34
3832,ул. Керегетас д. 37
3833,ул. Керегетас д. 39
3834,ул. Керегетас д. 41
3835,ул. Керегетас д. 44
3836,ул. Керегетас д. 45
3837,ул. Керегетас д. 46
3838,ул. Керегетас д. 47
3839,ул. Керегетас д. 48
3840,ул. Конституция д. 2
3841,ул. Конституция д. 2/1
3842,ул. Конституция д. 2/2
3843,ул. Конституция д. 4
3844,ул. Конституция д. 4/1
3845,ул. Конституция д. 6
3846,ул. Конституция д. 6/1
3847,ул. Конституция д. 8
3848,ул. Конституция д. 10/1
3849,ул. Конституция д. 11
3850,ул. Конституция д. 12
3851,ул. Конституция д. 12/1
3852,ул. Конституция д. 13
3853,ул. Конституция д. 14
3854,ул. Конституция д. 14/1
3855,ул. Конституция д. 14/2
3856,ул. Конституция д. 16
3857,ул. Конституция д. 18А
3858,ул. Конституция д. 20
3859,ул. Конституция д. 20/2
3860,ул. Конституция д. 21
3861,ул. Конституция д. 22
3862,ул. Конституция д. 23
3863,ул. Конституция ст-е 24/1
3864,ул. Конституция д. 25
3865,ул. Конституция д. 27
3866,ул. Күләш Байсейітова д. 3
3867,ул. Күләш Байсейітова д. 4
3868,ул. Күләш Байсейітова д. 7
3869,ул. Күләш Байсейітова д. 8
3870,ул. Күләш Байсейітова д. 10
3871,ул. Күләш Байсейітова д. 10/1
3872,ул. Күләш Байсейітова д. 101
3873,ул. Күләш Байсейітова д. 101/1
3874,ул. Күләш Байсейітова д. 103
3875,ул. Күләш Байсейітова д. 105
3876,ул. Күләш Байсейітова д. 107
3877,ул. Күләш Байсейітова д. 109
3878,ул. Күләш Байсейітова д. 122
3879,ул. Күләш Байсейітова д. 124
3880,ул. Күләш Байсейітова д. 124/1
3881,ул. Күләш Байсейітова д. 126
3882,ул. Мәскеу ст-е 2/1 блок 1
3883,ул. Мәскеу д. 4
3884,ул. Мәскеу д. 17/1
3885,ул. Мәскеу д. 18
3886,ул. Мәскеу д. 20
3887,ул. Мәскеу д. 20/1
3888,ул. Мәскеу д. 20/2
3889,ул. Мәскеу д. 24
3890,ул. Мәскеу д. 26/1
3891,ул. Мәскеу д. 27
3892,ул. Мәскеу д. 27/1
3893,ул. Мәскеу д. 29
3894,ул. Мәскеу д. 30/1
3895,ул. Мәскеу д. 31
3896,ул. Мәскеу д. 31/1
3897,ул. Мәскеу д. 32
3898,ул. Мәскеу д. 38А
3899,ул. Мәскеу д. 38/1
3900,ул. Мәскеу д. 39/1
3901,ул. Мұхтар Әуезов д. 1
3902,ул. Мұхтар Әуезов д. 2
3903,ул. Мұхтар Әуезов д. 4
3904,ул. Мұхтар Әуезов д. 15/1
3905,ул. Мұхтар Әуезов д. 16
3906,ул. Мұхтар Әуезов д. 16/1
3907,ул. Мұхтар Әуезов д. 17
3908,ул. Мұхтар Әуезов д. 19
3909,ул. Мұхтар Әуезов д. 21
3910,ул. Мұхтар Әуезов д. 22
3911,ул. Мұхтар Әуезов д. 24
3912,ул. Мұхтар Әуезов д. 25
3913,ул. Мұхтар Әуезов д. 26
3914,ул. Мұхтар Әуезов д. 27
3915,ул. Мұхтар Әуезов д. 28
3916,ул. Мұхтар Әуезов д. 29
3917,ул. Мұхтар Әуезов д. 32
3918,ул. Мұхтар Әуезов д. 32/1
3919,ул. Мұхтар Әуезов д. 35
3920,ул. Мұхтар Әуезов д. 38/1
3921,ул. Мұхтар Әуезов д. 39
3922,ул. Мұхтар Әуезов д. 41
3923,ул. Мұхтар Әуезов д. 41/1
3924,ул. Мұхтар Әуезов д. 43/1
3925,ул. Мұхтар Әуезов зд. 43/2
3926,ул. Мұхтар Әуезов д. 44
3927,ул. Мұхтар Әуезов д. 45
3928,ул. Мұхтар Әуезов д. 45/1
3929,ул. Мұхтар Әуезов д. 47
3930,ул. Мұхтар Әуезов д. 48
3931,ул. Мұхтар Әуезов д. 51
3932,ул. Мұхтар Әуезов д. 52А
3933,ул. Мұхтар Әуезов д. 53
3934,ул. Мұхтар Әуезов д. 54
3935,ул. Мұхтар Әуезов д. 55
3936,ул. Мұхтар Әуезов д. 55/2
3937,ул. Мұхтар Әуезов д. 56
3938,ул. Мұхтар Әуезов д. 59
3939,ул. Мұхтар Әуезов д. 133
3940,ул. Мыңарал д. 2
3941,ул. Мыңарал д. 3
3942,ул. Мыңарал д. 4
3943,ул. Мыржакыпа Дулатова д. 176
3944,ул. Мыржакыпа Дулатова д. 177
3945,ул. Мыржакыпа Дулатова д. 178
3946,ул. Мыржакыпа Дулатова д. 179
3947,ул. Мыржакыпа Дулатова д. 179А
3948,ул. Мыржакыпа Дулатова д. 180
3949,ул. Мыржакыпа Дулатова д. 182
3950,ул. Мыржакыпа Дулатова д. 184
3951,ул. Мыржакыпа Дулатова д. 186
3952,ул. Оқжетпес д. 118
3953,ул. Оқжетпес д. 156/4
3954,ул. Павлова д. 29
3955,ул. С 303 д. 2
3956,ул. С 303 д. 2/1
3957,ул. С 303 д. 2/2
3958,ул. С 303 д. 2/3
3959,ул. С 303 д. 2/4
3960,ул. С 303 д. 2/5
3961,ул. Сарыбулакская д. 19/1 блок 1
3962,ул. Сарыбулакская д. 15А
3963,ул. Сарыбулакская д. 19
3964,ул. Сарыбулакская д. 34
3965,ул. Сәкен Сейфуллин д. 1
3966,ул. Сәкен Сейфуллин д. 2/2
3967,ул. Сәкен Сейфуллин д. 2/3
3968,ул. Сәкен Сейфуллин д. 3
3969,ул. Сәкен Сейфуллин д. 4
3970,ул. Сәкен Сейфуллин д. 4/1
3971,ул. Сәкен Сейфуллин д. 4/2
3972,ул. Сәкен Сейфуллин д. 5
3973,ул. Сәкен Сейфуллин д. 6
3974,ул. Сәкен Сейфуллин д. 6/1
3975,ул. Сәкен Сейфуллин д. 7
3976,ул. Сәкен Сейфуллин д. 8
3977,ул. Сәкен Сейфуллин д. 9
3978,ул. Сәкен Сейфуллин д. 9/1
3979,ул. Сәкен Сейфуллин д. 10
3980,ул. Сәкен Сейфуллин д. 11
3981,ул. Сәкен Сейфуллин д. 12
3982,ул. Сәкен Сейфуллин д. 13/1
3983,ул. Сәкен Сейфуллин д. 14
3984,ул. Сәкен Сейфуллин д. 14/1
3985,ул. Сәкен Сейфуллин д. 14/2
3986,ул. Сәкен Сейфуллин д. 14/3
3987,ул. Сәкен Сейфуллин д. 14/4
3988,ул. Сәкен Сейфуллин д. 17
3989,ул. Сәкен Сейфуллин д. 18
3990,ул. Сәкен Сейфуллин д. 18/1
3991,ул. Сәкен Сейфуллин д. 20
3992,ул. Сәкен Сейфуллин д. 22
3993,ул. Сәкен Сейфуллин д. 23
3994,ул. Сәкен Сейфуллин д. 24
3995,ул. Сәкен Сейфуллин д. 25
3996,ул. Сәкен Сейфуллин д. 26/1
3997,ул. Сәкен Сейфуллин д. 27/2
3998,ул. Сәкен Сейфуллин д. 29
3999,ул. Сәкен Сейфуллин д. 32
4000,ул. Сәкен Сейфуллин д. 34А
4001,ул. Степана Кубрина д. 20/1
4002,ул. Степана Кубрина д. 22/1
4003,ул. Степана Кубрина д. 23/1
4004,ул. Суворова д. 12
4005,ул. Суворова д. 14
4006,ул. Суворова д. 16
4007,ул. Талапкерская д. 5
4008,ул. Талапкерская д. 12
4009,ул. Талапкерская д. 35
4010,ул. Талғат Бигелдинов д. 5
4011,ул. Талғат Бигелдинов д. 6А
