,text
8940,мкр. Жетысу-1 д. 11
8941,мкр. Жетысу-1 д. 12
8942,мкр. Жетысу-1 д. 13
8943,мкр. Жетысу-1 д. 14
8944,мкр. Жетысу-1 д. 15
8945,мкр. Жетысу-1 д. 16
8946,мкр. Жетысу-1 д. 17
8947,мкр. Жетысу-1 д. 18
8948,мкр. Жетысу-1 д. 19
8949,мкр. Жетысу-1 д. 20
8950,мкр. Жетысу-1 д. 21
8951,мкр. Жетысу-1 д. 22
8952,мкр. Жетысу-1 д. 23
8953,мкр. Жетысу-1 д. 24
8954,мкр. Жетысу-1 д. 25
8955,мкр. Жетысу-1 д. 26
8956,мкр. Жетысу-1 д. 27
8957,мкр. Жетысу-1 д. 28
8958,мкр. Жетысу-1 д. 28А
8959,мкр. Жетысу-1 д. 29
8960,мкр. Жетысу-1 д. 30
8961,мкр. Жетысу-1 д. 31
8962,мкр. Жетысу-1 д. 32
8963,мкр. Жетысу-1 д. 33
8964,мкр. Жетысу-1 д. 34
8965,мкр. Жетысу-1 д. 35
8966,мкр. Жетысу-1 д. 36
8967,мкр. Жетысу-1 д. 37
8968,мкр. Жетысу-1 д. 38
8969,мкр. Жетысу-1 д. 40
8970,мкр. Жетысу-1 д. 41
8971,мкр. Жетысу-1 д. 42
8972,мкр. Жетысу-1 д. 44
8973,мкр. Жетысу-1 д. 45
8974,мкр. Жетысу-1 д. 46
8975,мкр. Жетысу-1 д. 47
8976,мкр. Жетысу-1 д. 48
8977,мкр. Жетысу-1 д. 49
8978,мкр. Жетысу-1 д. 50
8979,мкр. Жетысу-1 д. 51
8980,мкр. Жетысу-1 д. 51А
8981,мкр. Жетысу-1 д. 52
8982,мкр. Жетысу-1 д. 53
8983,мкр. Жетысу-1 д. 54
8984,мкр. Жетысу-1 д. 55
8985,мкр. Жетысу-1 д. 55А
8986,мкр. Жетысу-2 д. 2
8987,мкр. Жетысу-2 д. 2А
8988,мкр. Жетысу-2 д. 3
8989,мкр. Жетысу-2 д. 4
8990,мкр. Жетысу-2 д. 5
8991,мкр. Жетысу-2 д. 6
8992,мкр. Жетысу-2 д. 7
8993,мкр. Жетысу-2 д. 8
8994,мкр. Жетысу-2 д. 9
8995,мкр. Жетысу-2 д. 10
8996,мкр. Жетысу-2 д. 11/1
8997,мкр. Жетысу-2 д. 16
8998,мкр. Жетысу-2 д. 17
8999,мкр. Жетысу-2 д. 18
9000,мкр. Жетысу-2 д. 19
9001,мкр. Жетысу-2 д. 20
9002,мкр. Жетысу-2 д. 21
9003,мкр. Жетысу-2 д. 22
9004,мкр. Жетысу-2 д. 23
9005,мкр. Жетысу-2 д. 25
9006,мкр. Жетысу-2 д. 26
9007,мкр. Жетысу-2 д. 27
9008,мкр. Жетысу-2 д. 28
9009,мкр. Жетысу-2 д. 29
9010,мкр. Жетысу-2 д. 30
9011,мкр. Жетысу-2 д. 31
9012,мкр. Жетысу-2 д. 32
9013,мкр. Жетысу-2 д. 33
9014,мкр. Жетысу-2 д. 34
9015,мкр. Жетысу-2 д. 35
9016,мкр. Жетысу-2 д. 36
9017,мкр. Жетысу-2 д. 37
9018,мкр. Жетысу-2 д. 38
9019,мкр. Жетысу-2 д. 39
9020,мкр. Жетысу-2 д. 40
9021,мкр. Жетысу-2 д. 41
9022,мкр. Жетысу-2 д. 42
9023,мкр. Жетысу-2 д. 43
9024,мкр. Жетысу-2 д. 44
9025,мкр. Жетысу-2 д. 45
9026,мкр. Жетысу-2 д. 46
9027,мкр. Жетысу-2 д. 47
9028,мкр. Жетысу-2 д. 48
9029,мкр. Жетысу-2 д. 49
9030,мкр. Жетысу-2 д. 50
9031,мкр. Жетысу-2 д. 51
9032,мкр. Жетысу-2 д. 52
9033,мкр. Жетысу-2 д. 53
9034,мкр. Жетысу-2 д. 54
9035,мкр. Жетысу-2 д. 55
9036,мкр. Рахат ул. Асанбая Аскарова д. 21/68
9037,мкр. Рахат ул. Кокдала д. 6
9038,мкр. Рахат ул. Кокдала д. 8
9039,мкр. Рахат ул. Кокдала д. 10
9040,мкр. Рахат ул. Кокдала д. 17
9041,мкр. Рахат ул. Култобе д. 12 корпус 1
9042,мкр. Рахат ул. Култобе д. 1
9043,мкр. Рахат ул. Култобе д. 2А
9044,мкр. Рахат ул. Култобе д. 4
9045,мкр. Рахат ул. Култобе д. 6
9046,мкр. Рахат ул. Култобе д. 10
9047,мкр. Рахат ул. Култобе д. 11
9048,мкр. Рахат ул. Култобе д. 12
9049,мкр. Рахат ул. Музбалак д. 6/1
9050,мкр. Тастыбулак ул. Байзаков д. 24В
9051,мкр. Тастыбулак ул. Жандосова д. 1А
9052,мкр. Тастыбулак ул. Таутаган д. 5
9053,мкр. Тастыбулак ул. Таутаган д. 5/3
9054,мкр. Тастыбулак ул. Таутаган д. 11
9055,мкр. Тастыбулак ул. Таутаган д. 64
9056,мкр. Таусамалы ул. Акбата д. 46
9057,мкр. Таусамалы ул. Акбата д. 46/3
9058,мкр. Таусамалы ул. Ќонаев д. 1
9059,мкр. Таусамалы ул. Ќонаев д. 20
9060,мкр. Таусамалы ул. Ќонаев д. 26
9061,мкр. Таусамалы ул. Ќонаев д. 30
9062,мкр. Таусамалы ул. Ќонаев д. 32
9063,мкр. Таусамалы ул. Ќўлболды д. 1/2
9064,мкр. Таусамалы ул. Мактай Сагдиев д. 40
9065,мкр. Таусамалы ул. Мактай Сагдиев д. 42/2
9066,мкр. Таусамалы ул. Мактай Сагдиев д. 50
9067,мкр. Таусамалы ул. Мактай Сагдиев д. 53
9068,мкр. Таусамалы ул. Мактай Сагдиев д. 55
9069,мкр. Таусамалы ул. Мактай Сагдиев д. 57
9070,мкр. Таусамалы ул. Рыскулов д. 86
9071,мкр. Таусамалы ул. Рыскулов д. 86А
9072,мкр. Таусамалы ул. Рыскулов д. 86Б
9073,мкр. Таусамалы ул. Рыскулов д. 86/1
9074,мкр. Таусамалы ул. Рыскулов д. 86/5
9075,мкр. Таусамалы ул. Рыскулов д. 116
9076,мкр. Таусамалы ул. Санаторий Алатау д. 1
9077,мкр. Таусамалы ул. Санаторий Алатау д. 1/1
9078,мкр. Таусамалы ул. Санаторий Алатау д. 2
9079,мкр. Таусамалы ул. Смагул Садуакасулы д. 77
9080,мкр. Таусамалы ул. Шакен Ниязбеков д. 29
9081,мкр. Таусамалы ул. Шакен Ниязбеков д. 31
9082,мкр. Таусамалы ул. Шакен Ниязбеков д. 34А
9083,мкр. Таусамалы ул. Шакен Ниязбеков д. 35
9084,мкр. Таусамалы ул. Шакен Ниязбеков д. 38А
9085,мкр. Таусамалы ул. Шакен Ниязбеков д. 39
9086,мкр. Таусамалы ул. Шакен Ниязбеков д. 86
9087,мкр. Таусамалы ул. Шакен Ниязбеков д. 90
9088,мкр. Таусамалы ул. Шакен Ниязбеков д. 92
9089,мкр. Таусамалы ул. Шакен Ниязбеков д. 94
9090,мкр. Таусамалы ул. Шынгыс Айтматов д. 117
9091,мкр. Таусамалы ул. Шынгыс Айтматов д. 167
9092,мкр. Тулпар ул. Жансугурова д. 30
9093,мкр. Тулпар ул. Жансугурова д. 31
9094,мкр. Тулпар ул. Жансугурова д. 33
9095,мкр. Тулпар ул. Зеленая д. 3
9096,мкр. Тулпар ул. Зеленая д. 8/1
9097,мкр. Шугыла мкр. Таусамалы д. 98
9098,мкр. Шугыла мкр. Таусамалы д. 143/1
9099,мкр. Шугыла мкр. Таусамалы д. 143/3
9100,мкр. Шугыла мкр. Таусамалы д. 154
9101,мкр. Шугыла мкр. Таусамалы д. 207
9102,мкр. Шугыла мкр. Таусамалы д. 229
9103,мкр. Шугыла ул. Дала д. 74
9104,мкр. Шугыла ул. Дала д. 76
9105,мкр. Шугыла ул. Жуалы д. 1
9106,мкр. Шугыла ул. Жуалы д. 1Б
9107,мкр. Шугыла ул. Жуалы д. 2
9108,мкр. Шугыла ул. Жуалы д. 3
9109,мкр. Шугыла ул. Жуалы д. 4
9110,мкр. Шугыла ул. Жуалы д. 5
9111,мкр. Шугыла ул. Жуалы д. 6
9112,мкр. Шугыла ул. Жуалы д. 7
9113,мкр. Шугыла ул. Жуалы д. 8
9114,мкр. Шугыла ул. Жуалы д. 9
9115,мкр. Шугыла ул. Жуалы д. 10
9116,мкр. Шугыла ул. Жуалы д. 11
9117,мкр. Шугыла ул. Жуалы д. 12
9118,мкр. Шугыла ул. Жуалы д. 13
9119,мкр. Шугыла ул. Жуалы д. 14
9120,мкр. Шугыла ул. Жуалы д. 15
9121,мкр. Шугыла ул. Жуалы д. 16
9122,мкр. Шугыла ул. Жуалы д. 17
9123,мкр. Шугыла ул. Жуалы д. 18
9124,мкр. Шугыла ул. Жуалы д. 19
9125,мкр. Шугыла ул. Жуалы д. 20
9126,мкр. Шугыла ул. Жуалы д. 21
9127,мкр. Шугыла ул. Жуалы д. 22
9128,мкр. Шугыла ул. Жуалы д. 23
9129,мкр. Шугыла ул. Жуалы д. 24
9130,мкр. Шугыла ул. Жуалы д. 25
9131,мкр. Шугыла ул. Жуалы д. 26
9132,мкр. Шугыла ул. Жуалы д. 27
9133,мкр. Шугыла ул. Жуалы д. 28
9134,мкр. Шугыла ул. Жуалы д. 29
9135,мкр. Шугыла ул. Сакен Жунисов д. 14 корпус 1
9136,мкр. Шугыла ул. Сакен Жунисов д. 4 корпус 1
9137,мкр. Шугыла ул. Сакен Жунисов д. 12 корпус 1
9138,мкр. Шугыла ул. Сакен Жунисов д. 10 корпус 1
9139,мкр. Шугыла ул. Сакен Жунисов д. 4 корпус 2
9140,мкр. Шугыла ул. Сакен Жунисов д. 10 корпус 2
9141,мкр. Шугыла ул. Сакен Жунисов д. 14 корпус 2
9142,мкр. Шугыла ул. Сакен Жунисов д. 12 корпус 2
9143,мкр. Шугыла ул. Сакен Жунисов д. 12 корпус 3
9144,мкр. Шугыла ул. Сакен Жунисов д. 14 корпус 3
9145,мкр. Шугыла ул. Сакен Жунисов д. 10 корпус 3
9146,мкр. Шугыла ул. Сакен Жунисов д. 4 корпус 3
9147,мкр. Шугыла ул. Сакен Жунисов д. 4 корпус 4
9148,мкр. Шугыла ул. Сакен Жунисов д. 10 корпус 4
9149,мкр. Шугыла ул. Сакен Жунисов д. 12 корпус 4
9150,мкр. Шугыла ул. Сакен Жунисов д. 14 корпус 4
9151,мкр. Шугыла ул. Сакен Жунисов д. 14 корпус 5
9152,мкр. Шугыла ул. Сакен Жунисов д. 12 корпус 5
9153,мкр. Шугыла ул. Сакен Жунисов д. 10 корпус 5
9154,мкр. Шугыла ул. Сакен Жунисов д. 4 корпус 5
9155,мкр. Шугыла ул. Сакен Жунисов д. 12 корпус 6
9156,мкр. Шугыла ул. Сакен Жунисов д. 4 корпус 6
9157,мкр. Шугыла ул. Сакен Жунисов д. 10 корпус 6
9158,мкр. Шугыла ул. Сакен Жунисов д. 14 корпус 6
9159,мкр. Шугыла ул. Сакен Жунисов д. 4 корпус 7
9160,мкр. Шугыла ул. Сакен Жунисов д. 10 корпус 7
9161,мкр. Шугыла ул. Сакен Жунисов д. 14 корпус 7
9162,мкр. Шугыла ул. Сакен Жунисов д. 12 корпус 7
9163,мкр. Шугыла ул. Сакен Жунисов д. 14 корпус 8
9164,мкр. Шугыла ул. Сакен Жунисов д. 12 корпус 8
9165,мкр. Шугыла ул. Сакен Жунисов д. 4 корпус 8
9166,мкр. Шугыла ул. Сакен Жунисов д. 10 корпус 8
9167,мкр. Шугыла ул. Сакен Жунисов д. 4 корпус 9
9168,мкр. Шугыла ул. Сакен Жунисов д. 10 корпус 9
9169,мкр. Шугыла ул. Сакен Жунисов д. 14 корпус 9
9170,мкр. Шугыла ул. Сакен Жунисов д. 12 корпус 9
9171,ул. Айтеке би д. 131
9172,ул. Айтеке би д. 132
9173,ул. Айтеке би д. 132/1
9174,ул. Айтеке би д. 134
9175,ул. Айтеке би д. 134/1
9176,ул. Айтеке би д. 148
9177,ул. Айтеке би д. 149
9178,ул. Айтеке би д. 150
9179,ул. Айтеке би д. 151
9180,ул. Айтеке би д. 151
9181,ул. Айтеке би д. 172
9182,ул. Айтеке би д. 174
9183,ул. Айтеке би д. 175/62
9184,ул. Айтеке би д. 194
9185,ул. Айтеке би д. 198/27
9186,ул. Айтеке би д. 200
9187,ул. Айтеке би д. 202
9188,ул. Айтеке би д. 206
9189,ул. Айтиева д. 9
9190,ул. Айтиева д. 13
9191,ул. Айтиева д. 15
9192,ул. Айтиева д. 40
9193,ул. Айтиева д. 43
9194,ул. Айтиева д. 44
9195,ул. Айтиева д. 46
9196,ул. Айтиева д. 51
9197,ул. Айтиева д. 52
9198,ул. Айтиева д. 94
9199,ул. Айтиева д. 108
9200,ул. Айтиева д. 112
9201,ул. Айтиева д. 114
9202,ул. Айтиева д. 154/1
9203,ул. Алексеева д. 100
9204,ул. Алимжанова д. 61
9205,ул. Алимжанова д. 84
9206,ул. Амангельды д. 6
9207,ул. Амангельды д. 17
9208,ул. Амангельды д. 21
9209,ул. Амангельды д. 49
9210,ул. Амангельды д. 50/92
9211,ул. Амангельды д. 55
9212,ул. Амангельды д. 59А
9213,ул. Амангельды д. 72
